"_id,title,publisher,writers,price,page,image,isbn";
"64bd2d0459faae5ec995c310,Okyanusun Anatomisi,odtü geliştirme vakfı yayıncılık,Julia Rothman,""145,70"",208,https://asset.kitapsepeti.com/okyanusun-anatomisi-531301-36-O.jpg,9786057744487";
"64bd2d1159faae5ec995c311,Telomeraz Devrimi,say yayınları,Michael Fossel,""75,00"",280,https://asset.kitapsepeti.com/telomeraz-devrimi-462595-36-O.jpg,9786050209082";
"64bd2d1459faae5ec995c312,Genlerden Davranışlara Epigenetik,destek yayınları,Korkut Ulucan,""37,70"",144,https://asset.kitapsepeti.com/genlerden-davranislara-epigenetik-462442-36-O.jpg,9786254417214";
"64bd2d1759faae5ec995c313,Malzeme Bilimi ve Mühendisliği,nobel akademik yayıncılık,David G. Rethwisch,""346,50"",992,https://asset.kitapsepeti.com/malzeme-bilimi-ve-muhendisligi-456954-35-O.jpg,9786051334189";
"64bd2d1a59faae5ec995c314,Son İcadımız : Yapay Zeka Ve İnsanlık Çağının Sonu,pegasus yayınları,James Barrat,""97,50"",336,https://asset.kitapsepeti.com/son-icadimiz-yapay-zeka-ve-insanlik-caginin-sonu-372515-33-O.jpg,9786052999097";
"64bd2d1d59faae5ec995c315,Sakın Zarar Verme,monokl yayınları,Henry Marsh,""67,00"",300,https://asset.kitapsepeti.com/sakin-zarar-verme-408910-32-O.jpg,9786055159474";
"64bd2d2059faae5ec995c316,Dahilerin Gizli Alışkanlıkları,kronik kitap,Craig Wright,""62,00"",336,https://asset.kitapsepeti.com/dahilerin-gizli-aliskanliklari-437546-29-O.jpg,9786258431490";
"64bd2d2359faae5ec995c317,Evrenin Zarafeti,tellekt,Brian Greene,""157,45"",504,https://asset.kitapsepeti.com/evrenin-zarafeti-421047-29-O.jpg,9786257118712";
"64bd2d2559faae5ec995c318,Soyağacımızdaki Maymun,koç üniversitesi yayınları,Eugene E. Harris,""60,30"",251,https://asset.kitapsepeti.com/soyagacimizdaki-maymun-390341-29-O.jpg,9786059389419";
"64bd2d2859faae5ec995c319,Kralın Yeni Aklı,koç üniversitesi yayınları,Roger Penrose,""80,40"",504,https://asset.kitapsepeti.com/kralin-yeni-akli-395041-29-O.jpg,9786055250690";
"64bd2d2c59faae5ec995c31a,Şekilli Fizik Sözlüğü,tübi̇tak yayınları,Chris Oxlade,""10,20"",122,https://asset.kitapsepeti.com/sekilli-fizik-sozlugu-411485-28-O.jpg,9789754035421";
"64bd2d3259faae5ec995c31b,Kompozit Malzeme Mekaniği,efil yayınevi,Autar K. Kaw,""234,50"",496,https://asset.kitapsepeti.com/kompozit-malzeme-mekanigi-260440-24-O.jpg,9786054579631";
"64bd2d3659faae5ec995c31c,Elektrik Devrelerinin Temelleri,palme yayıncılık,Charles K. Alexander,""446,08"",962,https://asset.kitapsepeti.com/elektrik-devrelerinin-temelleri-247963-333809-24-O.jpg,9786053557418";
"64bd2d3959faae5ec995c31d,İnşaata Başlarken,yem yayın,A. Turhan Uyaroğlu,""86,40"",178,https://asset.kitapsepeti.com/insaata-baslarken-291017-24-O.jpg,9786058177789";
"64bd2d3d59faae5ec995c31e,Genel Klimatoloji,kriter yayınları,Murat Türkeş,""177,10"",534,https://asset.kitapsepeti.com/genel-klimatoloji-347973-24-O.jpg,9786059336284";
"64bd2d4159faae5ec995c31f,Gelecek Nasıl Gelecek,domingo yayınevi,Adam Rutherford,""70,35"",240,https://asset.kitapsepeti.com/gelecek-nasil-gelecek-372096-24-O.jpg,9786051982212";
"64bd2d4459faae5ec995c320,Temel Kimya 1 Moleküller,bilim yayınevi,Peter Atkins,""179,58"",435,https://asset.kitapsepeti.com/temel-kimya-1-molekuller-191445-23-O.jpg,9789755560335";
"64bd2d4859faae5ec995c321,Vizyonlar,odtü geliştirme vakfı yayıncılık,Michio Kaku,""83,70"",552,https://asset.kitapsepeti.com/vizyonlar-186537-22-O.jpg,9786057744425";
"64bd2d4b59faae5ec995c322,Etkinlik Temelli Olasılık ve İstatistik Öğretimi,nobel akademik yayıncılık,Kolektif,""107,80"",320,https://asset.kitapsepeti.com/etkinlik-temelli-olasilik-ve-istatistik-ogretimi-798154-22-O.jpg,9786254399688";
"64bd2d4e59faae5ec995c323,Bilimin Kısa Tarihi,alfa yayınları,William Bynum,""81,25"",366,https://asset.kitapsepeti.com/bilimin-kisa-tarihi-177359-18-O.jpg,9786051719719";
"64bd2d5159faae5ec995c324,Elektrik Devreleri 1,umuttepe yayınları,Ali Bekir Yıldız,""205,00"",420,https://asset.kitapsepeti.com/elektrik-devreleri-1-314764-18-O.jpg,9786052012994";
"64bd2d5459faae5ec995c325,Şu Acayip Şeyler Dizisi Seti 20 Kitap,uğurböceği yayınları,Tarık Uslu,""780,00"",3308,https://asset.kitapsepeti.com/su-acayip-seyler-dizisi-seti-20-kitap-231853-18-O.jpg,9786052236147";
"64bd2d5759faae5ec995c326,İçimizdeki Maymun,metis yayınları,Frans De Waal,""96,25"",264,https://asset.kitapsepeti.com/icimizdeki-maymun-198857-18-O.jpg,9789753426879";
"64bd2d5a59faae5ec995c327,Uzayın Sırları,boğaziçi yayınları,Taşkın Tuna,""72,00"",392,https://asset.kitapsepeti.com/uzayin-sirlari-311122-17-O.jpg,9789754510799";
"64bd2d5d59faae5ec995c328,Teknolojinin Evrimi,doğu batı yayınları,George Basalla,""90,00"",367,https://asset.kitapsepeti.com/teknolojinin-evrimi-172529-272354-17-O.jpg,9789758717941";
"64bd2d6059faae5ec995c329,Broca’nın Beyni,say yayınları,Carl Sagan,""112,50"",432,https://asset.kitapsepeti.com/brocanin-beyni-311784-17-O.jpg,9786050200072";
"64bd2d6359faae5ec995c32a,Derin Basitlik,alfa yayınları,John Gribbin,""78,00"",312,https://asset.kitapsepeti.com/derin-basitlik-291015-17-O.jpg,9786051067780";
"64bd2d6559faae5ec995c32b,Ataların Hikayesi,hil yayınları,Richard Dawkins,""244,80"",760,https://asset.kitapsepeti.com/atalarin-hikayesi-322171-17-O.jpg,9786057017536";
"64bd2d6859faae5ec995c32c,Einstein’dan Ötesi,odtü geliştirme vakfı yayıncılık,Jennifer Thompson,""53,32"",252,https://asset.kitapsepeti.com/einsteindan-otesi-309968-16-O.jpg,9786054362493";
"64bd2d6c59faae5ec995c32d,Hiçbir Fikrimiz Yok - Bilinmeyen Evrenin Kılavuzu,i̇ndigo kitap,Daniel Whiteson,""35,20"",396,https://asset.kitapsepeti.com/hicbir-fikrimiz-yok-bilinmeyen-evrenin-kilavuzu-297054-15-O.jpg,9786052361733";
"64bd2d6f59faae5ec995c32e,Olanaksızın Fiziği,odtü geliştirme vakfı yayıncılık,Michio Kaku,""65,10"",367,https://asset.kitapsepeti.com/olanaksizin-fizigi-304044-13-O.jpg,9786055164720";
"64bd2d7259faae5ec995c32f,Soluk Mavi Nokta,ayrıntı yayınları,Carl Sagan,""92,40"",320,https://asset.kitapsepeti.com/soluk-mavi-nokta-287291-13-O.jpg,9786053141709";
"64bd2d7559faae5ec995c330,İnsanlık 2.0,alfa yayınları,Ray Kurzweil,""146,25"",720,https://asset.kitapsepeti.com/insanlik-106870-288773-10-O.jpg,9786051712550";
"64bd2d7859faae5ec995c331,Kaos,alfa yayınları,James Gleick,""87,75"",390,https://asset.kitapsepeti.com/kaos-105307-462056-10-O.jpg,9786051067360";
"64bd2d7b59faae5ec995c332,Feynman Fizik Dersleri - Cilt 2: Elektromayetizma ve Madde,alfa yayınları,Kolektif,""146,25"",350,https://asset.kitapsepeti.com/feynman-fizik-dersleri-cilt-2-elektromayetizma-ve-madde-322178-99-O.jpg,9786051713588";
"64bd2d7e59faae5ec995c333,Matematiğin Kısa Tarihi,alfa yayınları,Ian Stewart,""96,85"",336,https://asset.kitapsepeti.com/matematigin-kisa-tarihi-264865-99-O.jpg,9786051713731";
"64bd2d8159faae5ec995c334,Evrim Nedir?,say yayınları,Ernst Mayr,""93,75"",376,https://asset.kitapsepeti.com/evrim-nedir-185168-98-O.jpg,9786050204889";
"64bd2d8459faae5ec995c335,Kaos,dost kitabevi yayınları,Leonard Smith,""68,82"",230,https://asset.kitapsepeti.com/kaos-275074-97-O.jpg,9789752985117";
"64bd2d8759faae5ec995c336,Bir Solukta Evrenin Resimli Tarihi,şira yayınları,Hamza Yardımcıoğlu,""63,65"",128,https://asset.kitapsepeti.com/bir-solukta-evrenin-resimli-tarihi-283621-94-O.jpg,9786054182398";
"64bd2d8a59faae5ec995c337,Elektrik Devreleri – 2,umuttepe yayınları,Ali Bekir Yıldız,""205,00"",510,https://asset.kitapsepeti.com/elektrik-devreleri-2-360346-92-O.png,9786057858405";
"64bd2d8c59faae5ec995c338,Öykücü Beyin,alfa yayınları,V. S. Ramachandran,""113,75"",430,https://asset.kitapsepeti.com/oykucu-beyin-458293-90-O.jpg,9786051710129";
"64bd2d8f59faae5ec995c339,Makine Öğrenmesi Teorik Yönleri ve Python Uygulamaları,nobel akademik yayıncılık,Sinan Uğuz,""154,00"",312,https://asset.kitapsepeti.com/makine-ogrenmesi-teorik-yonleri-ve-python-uygulamalari-813691-68-O.jpg,9786050331769";
"64bd2d9259faae5ec995c33a,Çevre Tarihi,yeditepe yayınevi,Osman Gümüşçü,""140,00"",400,https://asset.kitapsepeti.com/cevre-tarihi-207975-63-O.jpg,9786257705042";
"64bd2d9559faae5ec995c33b,İnsan 3.0 Yeni İnsan – Arketip,girdap kitap,İsmail Hakkı Aydın,""78,00"",384,https://asset.kitapsepeti.com/insan-30-yeni-insan-arketip-277438-56-O.jpg,9786057413970";
"64bd2d9859faae5ec995c33c,İnsanda ve Hayvanlarda Duyguların İfade Edilmesi,alfa yayınları,Charles Darwin,""94,25"",360,https://asset.kitapsepeti.com/insanda-ve-hayvanlarda-duygularin-ifade-edilmesi-176059-55-O.jpg,9786254493546";
"64bd2d9b59faae5ec995c33d,Fizik Yasaları Üzerine,alfa yayınları,Richard P. Feynman,""58,50"",200,https://asset.kitapsepeti.com/fizik-yasalari-uzerine-212883-53-O.jpg,9786051066509";
"64bd2d9e59faae5ec995c33e,101 Soruda Kuantum,alfa yayınları,Kenneth W. Ford,""87,75"",320,https://asset.kitapsepeti.com/101-soruda-kuantum-462866-50-O.jpg,9786051064055";
"64bd2da159faae5ec995c33f,Suyun Gizli Mesajı,kuraldışı yayınevi,Masaru Emoto,""97,82"",142,https://asset.kitapsepeti.com/suyun-gizli-mesaji-245150-34-O.jpg,9789752753006";
"64bd2da459faae5ec995c340,Moleküler Biyoloji ve Gen Mühendisliği Dilinden Yaratılış,atatürk üniversitesi yayınları,Adem Dursun,""24,80"",138,https://asset.kitapsepeti.com/molekuler-biyoloji-ve-gen-muhendisligi-dilinden-yaratilis-362183-29-O.jpg,9786057638458";
"64bd2da759faae5ec995c341,Transhümanizm - İnsansız Dünya,ketebe yayınları,Ahmet Dağ,""52,93"",248,https://asset.kitapsepeti.com/transhumanizm-insansiz-dunya-542469-16-O.jpg,9786257854818";
"64bd2daa59faae5ec995c342,Zihnin Gizli Yaşamı,aylak kitap,Mariano Sigman,""95,46"",288,https://asset.kitapsepeti.com/zihnin-gizli-yasami-228170-13-O.jpg,9786058001213";
"64bd2dad59faae5ec995c343,Eşyanın Tabiatı,domingo yayınevi,Mark Miodownik,""79,06"",280,https://asset.kitapsepeti.com/esyanin-tabiati-260647-80-O.jpg,9786051980768";
"64bd2db059faae5ec995c344,Çöp DNA,say yayınları,Nessa Carey,""112,50"",400,https://asset.kitapsepeti.com/cop-dna-224323-73-O.jpg,9786050207408";
"64bd2db359faae5ec995c345,Genetik 101,say yayınları,Beth Skwarecki,""93,75"",232,https://asset.kitapsepeti.com/genetik-101-224247-73-O.jpg,9786050207293";
"64bd2db659faae5ec995c346,Beyin Fırtınası,kolektif kitap,David J. Linden,""117,25"",352,https://asset.kitapsepeti.com/beyin-firtinasi-428940-815831-42-O.jpg,9786256896055";
"64bd2db959faae5ec995c347,Beynin Sırları ve Manyetik Şifreleri RTMS - Enerji Tıbbı,nemesis kitap,Mehmet Yavuz,""90,35"",312,https://asset.kitapsepeti.com/beynin-sirlari-ve-manyetik-sifreleri-rtms-enerji-tibbi-814410-42-O.jpg,9786256947474";
"64bd2dbc59faae5ec995c348,Kuantum Kuramı: Çok Kısa Bir Başlangıç,i̇stanbul kültür üniversitesi - i̇kü yayınevi,John Polkinghorne,""72,00"",143,https://asset.kitapsepeti.com/kuantum-kurami-cok-kisa-bir-baslangic-813575-42-O.jpg,9786258180152";
"64bd2dbe59faae5ec995c349,Yıldızlar - Kısa Bir Giriş,i̇ş bankası kültür yayınları,Andrew King,""46,90"",152,https://asset.kitapsepeti.com/yildizlar-kisa-bir-giris-813306-42-O.jpg,9786254294495";
"64bd2dc159faae5ec995c34a,Yapay Zekaya Karşı Doğal Zeka,mitra yayınları,Roger Penrose,""80,60"",225,https://asset.kitapsepeti.com/yapay-zekaya-karsi-dogal-zeka-809458-42-O.jpg,9786259993300";
"64bd2dc459faae5ec995c34b,Samanyolu - Galaksinizin Otobiyografisi,i̇rene kitap,Moiya Mctier,""75,60"",240,https://asset.kitapsepeti.com/samanyolu-galaksinizin-otobiyografisi-808878-42-O.jpg,9786057158086";
"64bd2dc859faae5ec995c34c,Nanoüretim Teknikleri,nobel akademik yayıncılık,Kolektif,""138,60"",334,https://asset.kitapsepeti.com/nanouretim-teknikleri-806756-42-O.jpg,9786254274855";
"64bd2dd659faae5ec995c34d,Diferansiyel Denklemler ve Çözümlü Problemler,sakarya üniversitesi kültür yayınları,Kolektif,""46,90"",358,https://asset.kitapsepeti.com/diferansiyel-denklemler-ve-cozumlu-problemler-806386-42-O.jpg,9786054735068";
"64bd2dd959faae5ec995c34e,Antrenman Bilgisi,nobel akademik yayıncılık,Mehmet İhsan Çakıroğlu,""88,55"",216,https://asset.kitapsepeti.com/antrenman-bilgisi-420089-805208-42-O.jpg,9786253970390";
"64bd2ddd59faae5ec995c34f,Doğanın Gizli Ağı,kolektif kitap,Peter Wohlleben,""80,40"",224,https://asset.kitapsepeti.com/doganin-gizli-agi-804289-41-O.jpg,9786256896017";
"64bd2de059faae5ec995c350,Peyzaj Mühendisliği,yeditepe üniversitesi yayınevi,Cemil Ata,""360,00"",288,https://asset.kitapsepeti.com/peyzaj-muhendisligi-800889-41-O.jpg,9789753071413";
"64bd2de359faae5ec995c351,Astrobiyoloji,alfa yayınları,Charles C. Cockell,""256,75"",616,https://asset.kitapsepeti.com/astrobiyoloji-417368-800440-41-O.jpg,9786254497490";
"64bd2de659faae5ec995c352,Optimizasyon Yöntemleri ve Matlab Uygulamaları,nobel akademik yayıncılık,Nurhan Karaboğa,""180,95"",472,https://asset.kitapsepeti.com/optimizasyon-yontemleri-ve-matlab-uygulamalari-791791-41-O.jpg,9786254274046";
"64bd2de959faae5ec995c353,Kuantum Mekaniği,alfa yayınları,Art Friedman,""97,50"",342,https://asset.kitapsepeti.com/kuantum-mekanigi-413209-773944-41-O.jpg,9786051714615";
"64bd2dec59faae5ec995c354,Tefekkür Sanatı,nobel akademik yayıncılık,Richard Rudd,""52,36"",112,https://asset.kitapsepeti.com/tefekkur-sanati-766851-41-O.jpg,9786254279072";
"64bd2def59faae5ec995c355,Emarlık - Ekolojik Tasarım,okan üniversitesi kitapları,Semih Eryıldız,""385,00"",402,https://asset.kitapsepeti.com/emarlik-ekolojik-tasarim-747869-40-O.jpg,9786055899615";
"64bd2df259faae5ec995c356,Bizden Önceki Dünya: İnsanlığın Kökenlerinin Yeni Tarihi,nova kitap,Tom Higham,""89,70"",328,https://asset.kitapsepeti.com/bizden-onceki-dunya-insanligin-kokenlerinin-yeni-tarihi-739400-40-O.jpg,9786258489613";
"64bd2df559faae5ec995c357,Optik,fihrist kitap,Isaac Newton,""80,29"",304,https://asset.kitapsepeti.com/optik-403299-731316-40-O.jpg,9786257599993";
"64bd2df859faae5ec995c358,Temel Astronomi,nobel akademik yayıncılık,Uğur Akbaba,""107,80"",296,https://asset.kitapsepeti.com/temel-astronomi-728861-40-O.jpg,9786254275104";
"64bd2dfb59faae5ec995c359,Kuantum Bilgisayarları - Süper Hızlı Bilgisayarlar Nasıl İnşa Edilecek?,say yayınları,Brian Clegg,""37,50"",144,https://asset.kitapsepeti.com/kuantum-bilgisayarlari-super-hizli-bilgisayarlar-nasil-insa-edilecek-722257-39-O.jpg,9786050209303";
"64bd2dfe59faae5ec995c35a,Robotlar İşimizi Elimizden Alacak Mı?,kor kitap,Arif Koşar,""44,40"",264,https://asset.kitapsepeti.com/robotlar-isimizi-elimizden-alacak-mi-592458-38-O.jpg,9786257392198";
"64bd2e0159faae5ec995c35b,National Geographic Kozmos İnsanlığın Olgunluk Çağı,beta kitap,Ann Druyan,""35,64"",100,https://asset.kitapsepeti.com/national-geographic-kozmos-insanligin-olgunluk-cagi-581343-38-O.jpg,9786254361913";
"64bd2e0459faae5ec995c35c,Bilim ve Modern Dünya,say yayınları,Alfred North Whitehead,""75,00"",272,https://asset.kitapsepeti.com/bilim-ve-modern-dunya-386138-552728-38-O.jpg,9786050209174";
"64bd2e0759faae5ec995c35d,Betonarme,birsen yayınevi,Kutlu Darılmaz,""500,50"",614,https://asset.kitapsepeti.com/betonarme-551809-38-O.jpg,9789755117355";
"64bd2e0a59faae5ec995c35e,Çözümlü Lineer Cebir Problemleri,birsen yayınevi,Fethi Çallıalp,""308,00"",340,https://asset.kitapsepeti.com/cozumlu-lineer-cebir-problemleri-385305-551708-38-O.jpg,9789755114187";
"64bd2e0d59faae5ec995c35f,Her Şeyin Sonu,domingo yayınevi,Katie Mack,""72,36"",232,https://asset.kitapsepeti.com/her-seyin-sonu-551568-38-O.jpg,9786051982465";
"64bd2e1059faae5ec995c360,Bilinçli Makinelere Giden Yol,metis yayınları,Michael Wooldridge,""112,42"",320,https://asset.kitapsepeti.com/bilincli-makinelere-giden-yol-550461-38-O.jpg,9786053162681";
"64bd2e1359faae5ec995c361,Proteus Design Suite 8 Autocad,iq kültür sanat yayıncılık,Yaşar Karayiğit,""180,00"",240,https://asset.kitapsepeti.com/proteus-design-suite-8-autocad-550020-38-O.jpg,9786054057924";
"64bd2e1659faae5ec995c362,Her Şeyin Başlangıcı ve Sonu,maya kitap,Paul Parsons,""73,70"",288,https://asset.kitapsepeti.com/her-seyin-baslangici-ve-sonu-545018-37-O.jpg,9786258361100";
"64bd2e1959faae5ec995c363,Vicdan Bir Kara Kutudur - Robert Oppenheimer,kara karga yayınları,Mesud Topal,""44,20"",152,https://asset.kitapsepeti.com/vicdan-bir-kara-kutudur-robert-oppenheimer-544655-37-O.jpg,9786258360134";
"64bd2e1c59faae5ec995c364,Bilim Tarihi,çantay yayınları,Şafak Ural,""65,60"",358,https://asset.kitapsepeti.com/bilim-tarihi-378675-544146-37-O.jpg,9789757206323";
"64bd2e1f59faae5ec995c365,Boşluklar Oluşturmak,luna yayınları,Muhammet Onur Salur,""46,08"",83,https://asset.kitapsepeti.com/bosluklar-olusturmak-542794-37-O.jpg,9786258339468";
"64bd2e2259faae5ec995c366,İlahi Komedya: Kozmik Şakacı,wizart yayınları,Ata Nirun,""105,00"",296,https://asset.kitapsepeti.com/ilahi-komedya-kozmik-sakaci-541434-37-O.jpg,9786058361881";
"64bd2e2559faae5ec995c367,Doğa Tasarımları Ve Nedensellik,alfa yayınları,Hasan Aydın,""123,50"",569,https://asset.kitapsepeti.com/doga-tasarimlari-ve-nedensellik-540865-37-O.jpg,9786055888701";
"64bd2e2859faae5ec995c368,Mühendisler İçin Termodinamiğin Esasları Cilt 2,dora basım yayın,Erhan Pulat,""178,35"",384,https://asset.kitapsepeti.com/muhendisler-icin-termodinamigin-esaslari-cilt-2-539150-37-O.jpg,9789752447769";
"64bd2e2b59faae5ec995c369,Otomatik Kontrol,dora basım yayın,Gürsel Şefkat,""151,38"",243,https://asset.kitapsepeti.com/otomatik-kontrol-374542-538913-37-O.jpg,9786052471357";
"64bd2e2e59faae5ec995c36a,Modern Talaşlı İmalatın Esasları,dora basım yayın,M. Cemal Çakır,""152,25"",308,https://asset.kitapsepeti.com/modern-talasli-imalatin-esaslari-535404-37-O.jpg,9786052470053";
"64bd2e3159faae5ec995c36b,Örgütsel Davranış,dora basım yayın,Aşkın Keser,""117,45"",300,https://asset.kitapsepeti.com/orgutsel-davranis-372584-536138-37-O.jpg,9786052473092";
"64bd2e3459faae5ec995c36c,Helgoland,tellekt,Carlo Rovelli,""52,26"",176,https://asset.kitapsepeti.com/helgoland-468205-36-O.jpg,9786257118736";
"64bd2e3759faae5ec995c36d,Matematik: Çok Kısa Bir Başlangıç,i̇stanbul kültür üniversitesi - i̇kü yayınevi,Timothy Gowers,""72,00"",177,https://asset.kitapsepeti.com/matematik-cok-kisa-bir-baslangic-465609-36-O.jpg,9786054763931";
"64bd2e3a59faae5ec995c36e,Çocuklarda ve Yetişkinlerde Dikkat Eksikliği ve Hiperaktivite Bozukluğu,i̇letişim yayınevi,Astrid Neuy-Bartmann,""111,65"",261,https://asset.kitapsepeti.com/cocuklarda-ve-yetiskinlerde-dikkat-eksikligi-ve-hiperaktivite-bozuklugu-462928-36-O.jpg,9789750533655";
"64bd2e3d59faae5ec995c36f,Duyarlı Makine Yapay Zekanın Olgunluk Çağı,siyah kitap,Amir Husain,""50,40"",218,https://asset.kitapsepeti.com/duyarli-makine-yapay-zekanin-olgunluk-cagi-459273-35-O.jpg,9786056927416";
"64bd2e4059faae5ec995c370,Anten Teorisi Analiz Ve Tasarım,palme yayıncılık,Adnan Köksal,""359,16"",1070,https://asset.kitapsepeti.com/anten-teorisi-analiz-ve-tasarim-457370-35-O.jpg,9786052829028";
"64bd2e4359faae5ec995c371,24 Denklemde Matematiğin Hikayesi,ketebe yayınları,Dana Mackenzie,""54,94"",224,https://asset.kitapsepeti.com/24-denklemde-matematigin-hikayesi-456067-35-O.jpg,9786057949370";
"64bd2e4659faae5ec995c372,Tıp Dili Rehberi,üsküdar üniversitesi yayınları,Kolektif,""28,80"",112,https://asset.kitapsepeti.com/tip-dili-rehberi-453124-35-O.jpg,9786059596589";
"64bd2e4959faae5ec995c373,Teknoloji Bağımlılığı,yeşilay yayınları,Kolektif,""32,80"",115,https://asset.kitapsepeti.com/teknoloji-bagimliligi-351034-450273-35-O.jpg,9786057400581";
"64bd2e4c59faae5ec995c374,Yapı Bilgisi 2 - Ders Notları,birsen yayınevi,Nüshet Ak,""269,50"",298,https://asset.kitapsepeti.com/yapi-bilgisi-2-ders-notlari-450733-35-O.jpg,9789755117317";
"64bd2e4f59faae5ec995c375,Geoteknik Mühendisliği ve Temel İnşaatı - Cilt 1,gazi kitabevi,Mehmet Orhan,""319,80"",1172,https://asset.kitapsepeti.com/geoteknik-muhendisligi-ve-temel-insaati-cilt-1-449225-35-O.jpg,9786258374315";
"64bd2e5359faae5ec995c376,Klinik Farmakoloji Mizahi Biçimde Basitleştirilmiş,nobel tıp kitabevi,James Olson,""100,92"",178,https://asset.kitapsepeti.com/klinik-farmakoloji-mizahi-bicimde-basitlestirilmis-407502-34-O.jpg,9786058383531";
"64bd2e5659faae5ec995c377,Dahiliye Algoritmaları,ema tıp kitabevi,Lauren A. Beste,""432,00"",376,https://asset.kitapsepeti.com/dahiliye-algoritmalari-424116-34-O.jpg,9786257849425";
"64bd2e5959faae5ec995c378,30 Saniyede Teoriler,caretta yayıncılık,Paul Parsons,""184,80"",160,https://asset.kitapsepeti.com/30-saniyede-teoriler-383873-34-O.jpg,9786055169909";
"64bd2e5c59faae5ec995c379,Meraklı Zihinler,pegasus yayınları,John Brockman,""81,25"",272,https://asset.kitapsepeti.com/merakli-zihinler-374540-33-O.jpg,9786052998342";
"64bd2e5f59faae5ec995c37a,Çöküş,pegasus yayınları,Jared Diamond,""162,50"",744,https://asset.kitapsepeti.com/cokus-334212-374215-33-O.jpg,9786052996140";
"64bd2e6259faae5ec995c37b,Yükseliş Krizdeki Uluslar İçin Dönüm Noktaları,pegasus yayınları,Jared Diamond,""117,00"",576,https://asset.kitapsepeti.com/yukselis-krizdeki-uluslar-icin-donum-noktalari-374057-33-O.jpg,9786052997475";
"64bd2e6559faae5ec995c37c,Şüphe Tacirleri,pegasus yayınları,Naomi Oreskes,""97,50"",528,https://asset.kitapsepeti.com/suphe-tacirleri-373411-33-O.jpg,9786254101335";
"64bd2e6859faae5ec995c37d,Davranış: En İyi ve En Kötü Haliyle İnsan Biyolojisi,pegasus yayınları,Robert M. Sapolsky,""130,00"",800,https://asset.kitapsepeti.com/davranis-en-iyi-ve-en-kotu-haliyle-insan-biyolojisi-373362-33-O.jpg,9786254100758";
"64bd2e6b59faae5ec995c37e,Einstein Gibi Düşünmek,pegasus yayınları,Daniel Smith,""81,25"",224,https://asset.kitapsepeti.com/einstein-gibi-dusunmek-333287-373323-33-O.jpg,9786053439776";
"64bd2e6e59faae5ec995c37f,Quirkoloji,pegasus yayınları,Richard Wiseman,""97,50"",320,https://asset.kitapsepeti.com/quirkoloji-373181-33-O.jpg,9786055289782";
